Date,Product,Category,Region,Channel,Units_Sold,Unit_Price,Stock_Remaining
2031-06-19,Headphones,Accessories,South,Store,22,1289,154
2031-06-20,Headphones,Accessories,South,Online,2,878,245
2031-06-21,Mouse,Accessories,North,Online,13,410,313
2031-06-22,Mouse,Accessories,South,Online,23,411,217
2031-06-23,Headphones,Accessories,West,Online,25,347,455
2031-06-24,Headphones,Accessories,North,Online,28,1258,383
2031-06-25,Headphones,Accessories,North,Store,11,766,252
2031-06-26,Mouse,Accessories,West,Store,33,386,276
2031-06-27,Headphones,Accessories,North,Online,24,101,276
2031-06-28,Headphones,Accessories,South,Store,2,825,71
2031-06-29,Monitor,Electronics,East,Store,30,841,128
2031-06-30,Laptop,Electronics,West,Online,17,1119,357
2031-07-01,Keyboard,Accessories,South,Store,40,971,185
2031-07-02,Laptop,Electronics,West,Online,34,391,12
2031-07-03,Monitor,Electronics,West,Store,38,1308,328
2031-07-04,Keyboard,Accessories,North,Store,22,283,219
2031-07-05,Printer,Electronics,North,Store,5,129,5
2031-07-06,Headphones,Accessories,South,Store,48,326,238
2031-07-07,Monitor,Electronics,West,Store,40,1243,470
2031-07-08,Printer,Electronics,North,Store,16,245,111
2031-07-09,Headphones,Accessories,North,Store,13,204,227
2031-07-10,Mouse,Accessories,West,Online,26,983,441
2031-07-11,Tablet,Electronics,South,Online,31,50,16
2031-07-12,Monitor,Electronics,South,Online,39,633,72
2031-07-13,Mouse,Accessories,West,Online,48,118,11
2031-07-14,Monitor,Electronics,South,Store,23,1382,85
2031-07-15,Monitor,Electronics,North,Store,48,830,498
2031-07-16,Mouse,Accessories,West,Store,12,1309,179
2031-07-17,Keyboard,Accessories,North,Online,14,671,121
2031-07-18,Laptop,Electronics,East,Online,18,833,203
2031-07-19,Headphones,Accessories,East,Online,27,1393,69
2031-07-20,Monitor,Electronics,South,Store,28,1039,107
2031-07-21,Headphones,Accessories,East,Online,18,997,200
2031-07-22,Tablet,Electronics,North,Store,16,107,51
2031-07-23,Mouse,Accessories,East,Online,16,1106,36
2031-07-24,Headphones,Accessories,North,Store,13,941,116
2031-07-25,Mouse,Accessories,South,Online,29,1430,258
2031-07-26,Headphones,Accessories,South,Store,9,605,481
2031-07-27,Laptop,Electronics,North,Online,26,837,263
2031-07-28,Laptop,Electronics,East,Online,28,951,393
2031-07-29,Laptop,Electronics,South,Store,41,1312,302
2031-07-30,Laptop,Electronics,West,Store,13,816,424
2031-07-31,Laptop,Electronics,South,Online,36,1038,63
2031-08-01,Laptop,Electronics,East,Store,9,1032,41
2031-08-02,Mouse,Accessories,West,Online,47,992,42
2031-08-03,Monitor,Electronics,East,Store,14,652,124
2031-08-04,Headphones,Accessories,North,Online,12,365,392
2031-08-05,Laptop,Electronics,West,Store,32,743,269
2031-08-06,Mouse,Accessories,East,Online,38,920,484
2031-08-07,Mouse,Accessories,West,Online,3,1121,346
2031-08-08,Mouse,Accessories,East,Online,16,1408,232
2031-08-09,Monitor,Electronics,West,Store,20,1057,479
2031-08-10,Headphones,Accessories,East,Online,32,155,131
2031-08-11,Monitor,Electronics,North,Store,23,1347,1
2031-08-12,Keyboard,Accessories,West,Store,17,416,114
2031-08-13,Printer,Electronics,West,Store,16,811,480
2031-08-14,Mouse,Accessories,West,Online,38,98,468
2031-08-15,Keyboard,Accessories,West,Store,8,724,0
2031-08-16,Tablet,Electronics,North,Store,19,1001,491
2031-08-17,Laptop,Electronics,West,Store,30,1461,330
2031-08-18,Printer,Electronics,South,Online,34,1285,64
2031-08-19,Laptop,Electronics,North,Store,14,1094,429
2031-08-20,Monitor,Electronics,South,Store,22,763,442
2031-08-21,Printer,Electronics,West,Store,44,403,458
2031-08-22,Headphones,Accessories,East,Store,17,394,124
2031-08-23,Keyboard,Accessories,South,Online,15,225,255
2031-08-24,Headphones,Accessories,West,Online,48,508,390
2031-08-25,Monitor,Electronics,South,Store,32,1424,321
2031-08-26,Laptop,Electronics,West,Store,13,900,142
2031-08-27,Printer,Electronics,West,Store,21,1354,327
2031-08-28,Headphones,Accessories,West,Store,49,1418,245
2031-08-29,Headphones,Accessories,East,Online,40,651,115
2031-08-30,Laptop,Electronics,South,Online,33,611,376
2031-08-31,Printer,Electronics,North,Online,27,1085,302
2031-09-01,Keyboard,Accessories,North,Online,35,552,89
2031-09-02,Laptop,Electronics,North,Store,16,541,295
2031-09-03,Headphones,Accessories,North,Store,28,844,41
2031-09-04,Keyboard,Accessories,West,Online,34,1196,434
2031-09-05,Keyboard,Accessories,South,Online,47,1355,34
2031-09-06,Laptop,Electronics,South,Store,1,1337,499
2031-09-07,Headphones,Accessories,East,Store,41,617,493
2031-09-08,Monitor,Electronics,South,Store,48,132,488
2031-09-09,Headphones,Accessories,South,Store,31,1155,40
2031-09-10,Mouse,Accessories,South,Store,36,1218,340
2031-09-11,Printer,Electronics,East,Online,44,1345,123
2031-09-12,Tablet,Electronics,North,Online,33,753,56
2031-09-13,Monitor,Electronics,South,Store,33,1264,293
2031-09-14,Keyboard,Accessories,East,Store,39,1214,455
2031-09-15,Monitor,Electronics,East,Online,18,337,234
2031-09-16,Printer,Electronics,West,Store,23,1015,95
2031-09-17,Keyboard,Accessories,East,Online,23,232,391
2031-09-18,Printer,Electronics,North,Online,15,272,491
2031-09-19,Keyboard,Accessories,South,Online,26,143,457
2031-09-20,Monitor,Electronics,East,Online,30,1256,318
2031-09-21,Keyboard,Accessories,North,Store,25,643,342
2031-09-22,Keyboard,Accessories,East,Store,45,1128,131
2031-09-23,Mouse,Accessories,East,Online,16,1108,175
2031-09-24,Headphones,Accessories,East,Store,39,1361,51
2031-09-25,Headphones,Accessories,East,Store,48,1389,37
2031-09-26,Tablet,Electronics,East,Store,45,1286,477
2031-09-27,Tablet,Electronics,North,Store,14,917,488
2031-09-28,Mouse,Accessories,South,Online,17,1180,342
2031-09-29,Tablet,Electronics,South,Store,12,266,4
2031-09-30,Printer,Electronics,South,Online,29,460,212
2031-10-01,Monitor,Electronics,South,Online,32,64,119
2031-10-02,Laptop,Electronics,North,Store,24,677,325
2031-10-03,Printer,Electronics,West,Online,13,899,368
2031-10-04,Laptop,Electronics,West,Store,20,1036,208
2031-10-05,Laptop,Electronics,North,Store,15,573,216
2031-10-06,Mouse,Accessories,North,Online,4,828,23
2031-10-07,Printer,Electronics,East,Store,34,990,341
2031-10-08,Mouse,Accessories,East,Online,28,1132,204
2031-10-09,Keyboard,Accessories,East,Online,2,749,400
2031-10-10,Laptop,Electronics,South,Store,47,1040,461
2031-10-11,Monitor,Electronics,East,Store,30,973,225
2031-10-12,Tablet,Electronics,West,Store,26,1271,217
2031-10-13,Monitor,Electronics,South,Online,47,1334,210
2031-10-14,Tablet,Electronics,East,Store,26,1465,25
2031-10-15,Laptop,Electronics,South,Online,20,1110,251
2031-10-16,Laptop,Electronics,West,Online,42,1294,2
2031-10-17,Laptop,Electronics,East,Store,28,1084,1
2031-10-18,Mouse,Accessories,West,Store,20,118,91
2031-10-19,Printer,Electronics,West,Store,11,1349,1
2031-10-20,Tablet,Electronics,West,Online,10,891,149
2031-10-21,Printer,Electronics,East,Store,23,1499,70
2031-10-22,Mouse,Accessories,North,Online,37,320,3
2031-10-23,Mouse,Accessories,East,Store,41,1242,496
2031-10-24,Headphones,Accessories,West,Store,19,507,37
2031-10-25,Monitor,Electronics,East,Online,45,1149,358
2031-10-26,Monitor,Electronics,West,Online,18,1444,467
2031-10-27,Keyboard,Accessories,North,Store,49,1024,69
2031-10-28,Mouse,Accessories,South,Store,27,496,200
2031-10-29,Tablet,Electronics,North,Store,6,1165,307
2031-10-30,Headphones,Accessories,North,Store,10,1120,251
2031-10-31,Headphones,Accessories,South,Store,2,1355,286
2031-11-01,Printer,Electronics,East,Online,24,1155,409
2031-11-02,Monitor,Electronics,South,Online,38,880,291
2031-11-03,Mouse,Accessories,East,Online,28,828,153
2031-11-04,Keyboard,Accessories,East,Online,28,537,411
2031-11-05,Mouse,Accessories,West,Store,45,1240,132
2031-11-06,Printer,Electronics,West,Online,39,1141,370
2031-11-07,Laptop,Electronics,South,Online,2,478,73
2031-11-08,Mouse,Accessories,North,Online,46,249,273
2031-11-09,Printer,Electronics,South,Store,5,1211,270
2031-11-10,Laptop,Electronics,East,Online,11,27,184
2031-11-11,Laptop,Electronics,West,Store,10,1215,352
2031-11-12,Keyboard,Accessories,South,Online,43,1403,4
2031-11-13,Tablet,Electronics,South,Store,2,214,292
2031-11-14,Monitor,Electronics,West,Online,15,1312,359
2031-11-15,Mouse,Accessories,West,Store,39,1062,85
2031-11-16,Laptop,Electronics,West,Online,41,373,213
2031-11-17,Mouse,Accessories,East,Store,37,1092,405
2031-11-18,Tablet,Electronics,West,Store,7,483,435
2031-11-19,Monitor,Electronics,North,Online,20,375,14
2031-11-20,Tablet,Electronics,South,Store,34,869,272
2031-11-21,Monitor,Electronics,West,Store,35,993,50
2031-11-22,Headphones,Accessories,West,Online,34,1201,252
2031-11-23,Monitor,Electronics,East,Online,22,85,44
2031-11-24,Keyboard,Accessories,East,Store,31,878,190
2031-11-25,Tablet,Electronics,South,Online,23,590,121
2031-11-26,Laptop,Electronics,North,Online,19,327,411
2031-11-27,Headphones,Accessories,South,Online,4,1380,186
2031-11-28,Keyboard,Accessories,West,Store,24,802,213
2031-11-29,Mouse,Accessories,North,Store,20,140,148
2031-11-30,Tablet,Electronics,North,Store,39,785,169
2031-12-01,Printer,Electronics,North,Store,28,1447,208
2031-12-02,Printer,Electronics,North,Store,39,792,452
2031-12-03,Laptop,Electronics,South,Store,17,115,81
2031-12-04,Monitor,Electronics,East,Store,19,1157,400
2031-12-05,Laptop,Electronics,East,Online,48,1006,195
2031-12-06,Printer,Electronics,West,Store,35,1472,245
2031-12-07,Mouse,Accessories,East,Store,32,559,390
2031-12-08,Headphones,Accessories,East,Online,47,21,344
2031-12-09,Headphones,Accessories,East,Online,46,1255,356
2031-12-10,Tablet,Electronics,East,Online,47,599,39
2031-12-11,Headphones,Accessories,West,Store,46,352,167
2031-12-12,Tablet,Electronics,South,Online,39,1067,42
2031-12-13,Tablet,Electronics,North,Store,35,1411,328
2031-12-14,Tablet,Electronics,East,Store,30,761,210
2031-12-15,Printer,Electronics,South,Store,17,525,178
2031-12-16,Printer,Electronics,East,Online,42,1019,456
2031-12-17,Monitor,Electronics,East,Online,47,1219,22
2031-12-18,Keyboard,Accessories,North,Store,29,1472,94
2031-12-19,Tablet,Electronics,North,Store,6,752,159
2031-12-20,Tablet,Electronics,North,Store,17,1485,243
2031-12-21,Keyboard,Accessories,East,Online,17,533,414
2031-12-22,Laptop,Electronics,East,Store,14,914,16
2031-12-23,Tablet,Electronics,East,Online,24,380,111
2031-12-24,Monitor,Electronics,North,Store,37,293,102
2031-12-25,Headphones,Accessories,West,Online,40,196,313
2031-12-26,Headphones,Accessories,South,Store,39,1307,85
2031-12-27,Mouse,Accessories,West,Online,32,1229,34
2031-12-28,Mouse,Accessories,East,Online,36,546,29
2031-12-29,Headphones,Accessories,East,Online,37,932,191
2031-12-30,Headphones,Accessories,West,Online,48,298,436
2031-12-31,Printer,Electronics,East,Online,14,725,178
2032-01-01,Monitor,Electronics,South,Online,27,1241,103
2032-01-02,Keyboard,Accessories,East,Store,19,1392,164
2032-01-03,Mouse,Accessories,South,Store,31,1464,473
2032-01-04,Printer,Electronics,West,Store,46,1348,121
2032-01-05,Printer,Electronics,West,Store,9,83,133
2032-01-06,Keyboard,Accessories,East,Online,38,309,289
2032-01-07,Printer,Electronics,South,Store,17,37,311
2032-01-08,Monitor,Electronics,East,Online,19,83,223
2032-01-09,Headphones,Accessories,North,Online,44,349,24
2032-01-10,Tablet,Electronics,North,Online,4,782,370
2032-01-11,Keyboard,Accessories,North,Store,48,1060,12
2032-01-12,Headphones,Accessories,North,Online,11,462,318
2032-01-13,Headphones,Accessories,East,Store,22,160,229
2032-01-14,Laptop,Electronics,North,Store,4,1351,101
2032-01-15,Keyboard,Accessories,South,Store,17,463,449
2032-01-16,Printer,Electronics,West,Store,8,515,377
2032-01-17,Tablet,Electronics,West,Store,46,445,375
2032-01-18,Keyboard,Accessories,North,Online,34,1288,388
2032-01-19,Printer,Electronics,North,Online,11,469,202
2032-01-20,Headphones,Accessories,North,Store,31,370,266
2032-01-21,Tablet,Electronics,East,Online,11,618,471
2032-01-22,Printer,Electronics,West,Store,38,730,461
2032-01-23,Monitor,Electronics,North,Online,21,889,364
2032-01-24,Printer,Electronics,South,Online,46,1204,221
2032-01-25,Laptop,Electronics,North,Online,30,1183,103
2032-01-26,Headphones,Accessories,West,Online,10,412,110
2032-01-27,Printer,Electronics,North,Online,26,861,427
2032-01-28,Mouse,Accessories,West,Online,27,420,482
2032-01-29,Mouse,Accessories,North,Online,8,69,468
2032-01-30,Laptop,Electronics,South,Online,39,763,68
2032-01-31,Monitor,Electronics,North,Online,8,1338,357
2032-02-01,Headphones,Accessories,South,Online,8,1468,257
2032-02-02,Keyboard,Accessories,South,Online,34,925,167
2032-02-03,Laptop,Electronics,North,Online,16,1055,292
2032-02-04,Monitor,Electronics,South,Online,41,1378,373
2032-02-05,Keyboard,Accessories,East,Store,13,1010,48
2032-02-06,Mouse,Accessories,North,Online,23,1058,249
2032-02-07,Mouse,Accessories,North,Online,12,47,481
2032-02-08,Keyboard,Accessories,South,Online,27,407,330
2032-02-09,Laptop,Electronics,South,Online,22,1335,419
2032-02-10,Mouse,Accessories,North,Online,32,852,74
2032-02-11,Headphones,Accessories,East,Online,49,269,200
2032-02-12,Tablet,Electronics,South,Store,27,117,453
2032-02-13,Printer,Electronics,South,Store,2,1380,33
2032-02-14,Keyboard,Accessories,West,Store,45,1082,313
2032-02-15,Keyboard,Accessories,East,Online,33,1081,110
2032-02-16,Mouse,Accessories,East,Online,26,1343,420
2032-02-17,Laptop,Electronics,North,Online,28,198,351
2032-02-18,Headphones,Accessories,East,Store,19,911,315
2032-02-19,Laptop,Electronics,North,Online,43,1325,395
2032-02-20,Monitor,Electronics,West,Online,5,769,236
2032-02-21,Monitor,Electronics,East,Store,33,1207,31
2032-02-22,Tablet,Electronics,South,Store,20,472,208
2032-02-23,Mouse,Accessories,West,Online,30,116,131
2032-02-24,Mouse,Accessories,North,Online,45,328,105
2032-02-25,Mouse,Accessories,West,Online,8,281,32
2032-02-26,Tablet,Electronics,North,Online,38,312,42
2032-02-27,Monitor,Electronics,West,Store,17,268,367
2032-02-28,Laptop,Electronics,North,Online,44,264,106
2032-02-29,Tablet,Electronics,East,Online,1,270,264
2032-03-01,Tablet,Electronics,South,Store,3,142,225
2032-03-02,Laptop,Electronics,North,Online,46,344,486
2032-03-03,Mouse,Accessories,West,Online,26,1005,178
2032-03-04,Headphones,Accessories,North,Store,31,520,221
2032-03-05,Laptop,Electronics,North,Store,8,706,369
2032-03-06,Monitor,Electronics,North,Online,43,1109,124
2032-03-07,Keyboard,Accessories,West,Store,46,855,275
2032-03-08,Keyboard,Accessories,South,Store,8,78,166
2032-03-09,Printer,Electronics,East,Online,35,750,150
2032-03-10,Printer,Electronics,South,Store,39,1416,40
2032-03-11,Tablet,Electronics,North,Online,28,285,299
2032-03-12,Keyboard,Accessories,West,Online,4,255,380
2032-03-13,Headphones,Accessories,South,Online,16,917,34
2032-03-14,Mouse,Accessories,North,Online,13,237,406
2032-03-15,Monitor,Electronics,East,Store,20,1484,313
2032-03-16,Printer,Electronics,East,Online,5,1449,303
2032-03-17,Headphones,Accessories,East,Online,37,994,230
2032-03-18,Monitor,Electronics,North,Online,20,608,214
2032-03-19,Monitor,Electronics,West,Online,24,936,313
2032-03-20,Mouse,Accessories,South,Store,36,937,100
2032-03-21,Tablet,Electronics,East,Store,34,1153,56
2032-03-22,Keyboard,Accessories,North,Store,45,372,214
2032-03-23,Mouse,Accessories,North,Online,48,110,422
2032-03-24,Headphones,Accessories,South,Store,34,1457,155
2032-03-25,Tablet,Electronics,East,Store,19,721,63
2032-03-26,Headphones,Accessories,North,Online,17,92,61
2032-03-27,Tablet,Electronics,South,Store,5,704,338
2032-03-28,Printer,Electronics,West,Online,25,741,368
2032-03-29,Headphones,Accessories,West,Store,18,1341,367
2032-03-30,Mouse,Accessories,West,Store,8,1326,61
2032-03-31,Tablet,Electronics,East,Store,27,1241,93
2032-04-01,Tablet,Electronics,South,Store,15,977,468
2032-04-02,Monitor,Electronics,South,Online,45,1075,471
2032-04-03,Monitor,Electronics,North,Online,13,667,340
2032-04-04,Laptop,Electronics,North,Store,16,779,25
2032-04-05,Headphones,Accessories,North,Online,22,890,434
2032-04-06,Monitor,Electronics,South,Store,20,1384,120
2032-04-07,Laptop,Electronics,North,Store,13,1377,49
2032-04-08,Printer,Electronics,South,Store,20,162,370
2032-04-09,Printer,Electronics,South,Store,2,1453,251
2032-04-10,Monitor,Electronics,West,Store,35,968,35
2032-04-11,Headphones,Accessories,North,Store,47,63,409
2032-04-12,Tablet,Electronics,West,Online,19,51,288
2032-04-13,Keyboard,Accessories,East,Online,45,47,378
2032-04-14,Headphones,Accessories,East,Store,37,1039,99
2032-04-15,Mouse,Accessories,East,Online,6,442,323
2032-04-16,Printer,Electronics,South,Store,14,510,328
2032-04-17,Monitor,Electronics,South,Online,4,179,135
2032-04-18,Monitor,Electronics,South,Online,22,864,193
2032-04-19,Tablet,Electronics,North,Online,39,1250,220
2032-04-20,Mouse,Accessories,West,Store,36,37,278
2032-04-21,Tablet,Electronics,South,Online,34,1146,325
2032-04-22,Mouse,Accessories,West,Store,27,691,54
2032-04-23,Keyboard,Accessories,West,Store,7,251,426
2032-04-24,Printer,Electronics,West,Store,3,443,483
2032-04-25,Monitor,Electronics,North,Online,47,923,109
2032-04-26,Monitor,Electronics,North,Online,33,774,148
2032-04-27,Keyboard,Accessories,East,Online,2,856,405
2032-04-28,Laptop,Electronics,East,Store,42,913,264
2032-04-29,Printer,Electronics,West,Store,16,258,161
2032-04-30,Tablet,Electronics,East,Online,25,1377,186
2032-05-01,Keyboard,Accessories,West,Store,15,168,409
2032-05-02,Tablet,Electronics,North,Online,24,642,128
2032-05-03,Headphones,Accessories,North,Online,15,1451,483
2032-05-04,Monitor,Electronics,North,Online,31,36,107
2032-05-05,Tablet,Electronics,South,Online,14,933,388
2032-05-06,Mouse,Accessories,West,Store,14,245,424
2032-05-07,Tablet,Electronics,North,Online,6,671,446
2032-05-08,Headphones,Accessories,West,Online,14,279,405
2032-05-09,Printer,Electronics,East,Online,17,693,67
2032-05-10,Monitor,Electronics,East,Online,18,193,431
2032-05-11,Keyboard,Accessories,North,Online,20,224,65
2032-05-12,Headphones,Accessories,West,Online,17,434,143
2032-05-13,Monitor,Electronics,North,Online,16,1196,463
2032-05-14,Tablet,Electronics,East,Store,40,1146,52
2032-05-15,Printer,Electronics,North,Store,39,811,127
2032-05-16,Laptop,Electronics,West,Store,32,1108,469
2032-05-17,Printer,Electronics,East,Store,44,1160,490
2032-05-18,Laptop,Electronics,South,Online,9,1199,320
2032-05-19,Mouse,Accessories,East,Store,27,1125,206
2032-05-20,Printer,Electronics,South,Store,46,537,319
2032-05-21,Monitor,Electronics,North,Store,33,1110,215
2032-05-22,Laptop,Electronics,North,Online,10,1281,67
2032-05-23,Keyboard,Accessories,West,Store,17,998,446
2032-05-24,Monitor,Electronics,South,Store,49,1029,61
2032-05-25,Keyboard,Accessories,North,Online,49,1369,209
2032-05-26,Printer,Electronics,South,Store,36,609,336
